Country,Code,Year,Size of Govt,Law & Prop.Rights,Sound Money,Export trade freedom,Regulations,polity,anarchy,transition,occupation,democ,autoc,xrreg,xrcomp,xropen,xconst,parreg,parcomp,exrec,exconst,polcomp,prev Govt size,prev Law,prev Money,prev Export trade,prev Regulations,prev polity,prev democ,prev autoc,prev GDP,Population total,Use of IMF credit (current USD) per capita,foreign net aid in USD per capita,Industry value added (percent of GDP),Research and development expenditure (percent of GDP),Start-up procedures to register a business (number),Inflation in consumer prices (annual percent),Lead time to import median case in days,Logistics performance index,Lead time to export median case in days,Income share held by highest ten percent,Cereal yield kg per hectare,Total debt service as percent of exports of goods services and primary income,Military expenditure percent of central government expenditure,Lending interest rate percent,Employment to population ratio total percent,Agriculture percent of GDP,Tax revenue percent of GDP,High-technology exports percent of manufactured exports,Urban population (% of total),Energy use kg of oil equivalent per capita,Life expectancy at birth total in years,GDP per person employed constant 1990 PPP,Birth rate per 1000 people,Population growth annual percent,Time required to start a business in days,Employment in agriculture (percent of total employment),GDP growth percent,GDP per capita in USD,Net secondary education enrollment,Gross tertiary education enrollment percent,EU member,Informal payments to public officials (percent of firms),CPIA Public sector management quality,Fuel exports (% of merchandise exports),, Random seed
Timor-Leste,TLS,1990,7.130000,4.720000,8.760000,5.290000,5.170000,-7.000000,0.000000,0.000000,0.000000,0.000000,7.000000,2.000000,1.000000,4.000000,2.000000,4.000000,2.000000,3.000000,2.000000,2.000000,6.350000,4.460000,9.270000,5.420000,4.180000,-7.000000,0.000000,7.000000,,740231.000000,0.000000,0.135093,,,,,,,,,1608.123000,,,,,,,,20.842000,,48.479732,,42.882000,2.743613,,,,,,,0.000000,,,,,0.343894
Timor-Leste,TLS,1995,7.960000,3.550000,9.090000,5.880000,5.790000,-7.000000,0.000000,0.000000,0.000000,0.000000,7.000000,2.000000,1.000000,4.000000,2.000000,4.000000,2.000000,3.000000,2.000000,2.000000,7.130000,4.720000,8.760000,5.290000,5.170000,-7.000000,0.000000,7.000000,,856439.000000,0.000000,0.023353,,,,,,,,,2017.394000,,,,56.099998,,,,22.534000,,53.695341,,45.596000,1.611037,,,,,,,0.000000,,,,,0.826565
Timor-Leste,TLS,2000,7.570000,3.360000,6.200000,7.270000,5.940000,6.000000,0.000000,0.000000,0.000000,7.000000,1.000000,2.000000,2.000000,4.000000,6.000000,3.000000,4.000000,7.000000,6.000000,8.000000,7.960000,3.550000,9.090000,5.880000,5.790000,-7.000000,0.000000,7.000000,,847185.000000,0.000000,272.986420,16.253444,,,,,,,,1936.792000,,,,52.599998,28.099174,,,24.263000,,59.481415,,42.544000,0.725252,,,,434.379740,,,0.000000,,,,,0.081487
Timor-Leste,TLS,2001,7.530000,2.890000,6.040000,7.230000,4.680000,6.000000,0.000000,0.000000,0.000000,7.000000,1.000000,2.000000,2.000000,4.000000,6.000000,3.000000,4.000000,7.000000,6.000000,8.000000,7.570000,3.360000,6.200000,7.270000,5.940000,6.000000,7.000000,1.000000,434.379740,865848.000000,0.000000,224.254142,14.414414,,,,,,,29.950000,1338.706000,,,,52.000000,22.972973,,,24.619000,,60.346195,,41.288000,2.179028,,81.599998,,522.031581,,,0.000000,,,,,0.554983
Timor-Leste,TLS,2002,7.360000,3.610000,6.210000,6.770000,5.370000,6.000000,0.000000,0.000000,0.000000,6.000000,0.000000,2.000000,2.000000,4.000000,7.000000,2.000000,0.000000,7.000000,7.000000,5.000000,7.530000,2.890000,6.040000,7.230000,4.680000,6.000000,7.000000,1.000000,522.031581,894837.000000,0.000000,244.793186,12.962963,,,,,,,,1667.157000,,,,50.400002,26.851852,,,24.979000,,61.120537,,40.110000,3.293221,,,17.505634,496.179751,,8.566070,0.000000,,,,,0.607108
Timor-Leste,TLS,2003,7.250000,4.220000,7.230000,7.040000,5.660000,6.000000,0.000000,0.000000,0.000000,6.000000,0.000000,2.000000,2.000000,4.000000,7.000000,2.000000,0.000000,7.000000,7.000000,5.000000,7.360000,3.610000,6.210000,6.770000,5.370000,6.000000,6.000000,0.000000,496.179751,929431.000000,0.000000,188.319520,11.643836,,,7.165159,,,,,1443.406000,,,16.658524,48.900002,27.853881,,,25.343000,,61.829317,,39.123000,3.793099,,,16.366906,487.394976,,,0.000000,,,,,0.671576
Timor-Leste,TLS,2004,7.180000,3.800000,7.440000,6.980000,5.420000,6.000000,0.000000,0.000000,0.000000,6.000000,0.000000,2.000000,2.000000,4.000000,7.000000,2.000000,0.000000,7.000000,7.000000,5.000000,7.250000,4.220000,7.230000,7.040000,5.660000,6.000000,6.000000,0.000000,487.394976,962634.000000,0.000000,167.498759,9.555556,,11.000000,3.237514,,,,,1562.707000,,,15.539103,47.400002,30.000000,,0.000000,25.710000,60.251352,62.485171,,38.376000,3.510071,167.000000,,-6.646059,484.088449,,,0.000000,,,0.000000,,0.172598
Timor-Leste,TLS,2005,7.590000,4.290000,7.390000,6.980000,6.190000,6.000000,0.000000,0.000000,0.000000,6.000000,0.000000,2.000000,2.000000,4.000000,7.000000,2.000000,0.000000,7.000000,7.000000,5.000000,7.180000,3.800000,7.440000,6.980000,5.420000,6.000000,6.000000,0.000000,484.088449,979201.000000,0.000000,188.684448,9.812109,,11.000000,1.111674,,,,,1541.898000,,,16.653318,45.700001,28.183716,,0.000000,26.314000,59.231966,63.100634,,37.868000,1.706366,167.000000,,-2.317881,501.429227,,,0.000000,,,0.000000,,0.860781
Timor-Leste,TLS,2006,7.620000,4.430000,7.180000,7.170000,6.370000,7.000000,0.000000,0.000000,0.000000,7.000000,0.000000,2.000000,2.000000,4.000000,7.000000,2.000000,3.000000,7.000000,7.000000,7.000000,7.590000,4.290000,7.390000,6.980000,6.190000,6.000000,6.000000,0.000000,501.429227,996052.000000,0.000000,209.898680,6.896552,,11.000000,3.936163,,,,,1503.397000,,,16.549556,44.000000,31.250000,,,26.934000,59.233855,63.689585,,37.540000,1.706253,167.000000,,0.508475,464.835169,,,0.000000,,2.600000,,,0.138416
Timor-Leste,TLS,2007,7.610000,4.540000,7.560000,7.000000,6.410000,7.000000,0.000000,0.000000,0.000000,7.000000,0.000000,2.000000,2.000000,4.000000,7.000000,2.000000,3.000000,7.000000,7.000000,7.000000,7.620000,4.430000,7.180000,7.170000,6.370000,7.000000,7.000000,0.000000,464.835169,1013194.000000,0.000000,274.646317,9.272727,,11.000000,10.300902,,1.710000,,26.660000,1276.074000,,,15.046588,41.900002,28.909091,,,27.564000,60.205647,64.263756,,37.289000,1.706353,158.000000,84.400002,6.239460,551.720598,,,0.000000,,2.600000,,,0.357560
Timor-Leste,TLS,2008,7.450000,4.730000,7.550000,6.900000,6.360000,7.000000,0.000000,0.000000,0.000000,7.000000,0.000000,2.000000,2.000000,4.000000,7.000000,2.000000,3.000000,7.000000,7.000000,7.000000,7.610000,4.540000,7.560000,7.000000,6.410000,7.000000,7.000000,0.000000,551.720598,1030630.000000,0.000000,269.291598,15.086207,,11.000000,9.064236,,,,,1442.655000,,,13.109899,40.200001,24.568966,,,28.203000,,64.827927,,37.031000,1.706255,157.000000,,-5.714286,673.374538,32.435032,,0.000000,,2.700000,,,0.502813
Timor-Leste,TLS,2009,7.580000,4.660000,7.710000,6.860000,6.340000,7.000000,0.000000,0.000000,0.000000,7.000000,0.000000,2.000000,2.000000,4.000000,7.000000,2.000000,3.000000,7.000000,7.000000,7.000000,7.450000,4.730000,7.550000,6.900000,6.360000,7.000000,7.000000,0.000000,673.374538,1048367.000000,0.000000,206.454419,18.181818,,11.000000,0.669681,,,,,2315.521000,,,11.165301,38.500000,20.693780,,,28.850000,,65.388000,,36.748000,1.706345,157.000000,,11.447811,780.261111,36.537048,16.464230,0.000000,19.300000,2.700000,,,0.782795
Timor-Leste,TLS,2010,7.900000,4.480000,8.990000,6.770000,6.290000,7.000000,0.000000,0.000000,0.000000,7.000000,0.000000,2.000000,2.000000,4.000000,7.000000,2.000000,3.000000,7.000000,7.000000,7.000000,7.580000,4.660000,7.710000,6.860000,6.340000,7.000000,7.000000,0.000000,780.261111,1066409.000000,0.000000,273.347280,17.659574,,10.000000,6.765977,,,,,2451.396000,,,11.028878,37.099998,20.319149,,,29.507000,,65.944463,,36.445000,1.706321,110.000000,50.599998,14.199396,875.836569,35.521461,17.735060,0.000000,,2.700000,,,0.429778
Timor-Leste,TLS,2011,4.500000,3.750000,8.850000,7.390000,7.570000,7.000000,0.000000,0.000000,0.000000,7.000000,0.000000,2.000000,2.000000,4.000000,7.000000,2.000000,3.000000,7.000000,7.000000,7.000000,7.900000,4.480000,8.990000,6.770000,6.290000,7.000000,7.000000,0.000000,875.836569,1120392.000000,0.000000,249.252047,23.486902,,8.000000,13.499840,,,,,2586.098000,,,11.042966,36.900002,17.073171,,,30.171000,,66.491805,,36.153000,4.938169,94.000000,,12.962963,1015.715928,37.713120,,0.000000,,2.500000,,,0.274895
Timor-Leste,TLS,2012,4.200000,3.780000,8.980000,7.060000,7.550000,7.000000,0.000000,0.000000,0.000000,7.000000,0.000000,2.000000,2.000000,4.000000,7.000000,2.000000,3.000000,7.000000,7.000000,7.000000,4.500000,3.750000,8.850000,7.390000,7.570000,7.000000,7.000000,0.000000,1015.715928,1148958.000000,0.000000,246.371060,19.765625,,8.000000,11.800310,,,,,2126.126000,,,12.210270,36.500000,19.375000,,,30.832000,,67.020585,,35.914000,2.517682,94.000000,,9.367681,1127.108215,,,0.000000,,2.500000,,,0.159137
Timor-Leste,TLS,2013,4.200000,3.480000,8.740000,7.390000,7.510000,7.000000,0.000000,0.000000,0.000000,7.000000,0.000000,2.000000,2.000000,4.000000,7.000000,2.000000,3.000000,7.000000,7.000000,7.000000,4.200000,3.780000,8.980000,7.060000,7.550000,7.000000,7.000000,0.000000,1127.108215,1180069.000000,0.000000,218.529594,17.598187,,8.000000,11.156622,,,,,1880.000000,,,12.412821,36.200001,19.184290,,9.781642,31.485000,,67.522366,,35.755000,2.671747,94.000000,,9.528908,1117.731251,,,0.000000,,2.500000,,,0.613727
Trinidad & Tob.,TTO,1980,5.380000,5.420000,4.500000,2.690000,6.470000,8.000000,0.000000,0.000000,0.000000,8.000000,0.000000,3.000000,3.000000,4.000000,7.000000,2.000000,3.000000,8.000000,7.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1085308.000000,0.000000,3.621092,,,,17.470304,,,,,3201.560000,,,10.000000,,,,,10.863000,3527.043936,67.062683,34805.000000,28.625000,1.495405,,10.200000,10.016476,5745.680568,,4.421320,0.000000,,,92.825546,,0.902824
Trinidad & Tob.,TTO,1985,3.790000,4.780000,6.160000,2.870000,6.770000,9.000000,0.000000,0.000000,0.000000,9.000000,0.000000,3.000000,3.000000,4.000000,7.000000,2.000000,4.000000,8.000000,7.000000,9.000000,5.380000,5.420000,4.500000,2.690000,6.470000,8.000000,8.000000,0.000000,5745.680568,1170935.000000,0.000000,5.551119,43.887511,,,7.622574,,,,,2358.523000,,,12.687500,,3.021382,,,9.597000,4347.664046,67.556683,31121.000000,26.805000,1.309549,,10.800000,-10.313402,6299.169658,,4.458590,0.000000,,,79.129824,,0.755133
Trinidad & Tob.,TTO,1990,6.310000,6.190000,5.940000,2.710000,6.460000,9.000000,0.000000,0.000000,0.000000,9.000000,0.000000,3.000000,3.000000,4.000000,7.000000,2.000000,4.000000,8.000000,7.000000,9.000000,3.790000,4.780000,6.160000,2.870000,6.770000,9.000000,9.000000,0.000000,6299.169658,1221904.000000,0.000000,14.551061,47.180339,,,11.064426,,,,,3326.057000,,,12.870000,,2.615416,,,8.534000,4899.990507,68.022902,29698.000000,20.707000,0.679855,,12.300000,-3.917616,4147.625345,,,0.000000,,,67.090300,,0.518180
Trinidad & Tob.,TTO,1995,7.040000,5.910000,8.610000,8.130000,6.750000,9.000000,0.000000,0.000000,0.000000,9.000000,0.000000,3.000000,3.000000,4.000000,7.000000,2.000000,4.000000,8.000000,7.000000,9.000000,6.310000,6.190000,5.940000,2.710000,6.460000,9.000000,9.000000,0.000000,4147.625345,1255001.000000,0.000000,19.808749,46.948006,,,5.182205,,,,,3878.078000,,,15.166667,49.799999,2.415303,22.710667,3.196703,9.622000,4899.904462,68.383756,27588.000000,16.160000,0.374005,,10.600000,-1.453480,4246.369007,,,0.000000,,,47.865546,,0.055211
Trinidad & Tob.,TTO,2000,7.050000,6.650000,9.030000,7.020000,7.590000,10.000000,0.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,4.000000,7.000000,5.000000,5.000000,8.000000,7.000000,10.000000,7.040000,5.910000,8.610000,8.130000,6.750000,9.000000,9.000000,0.000000,4246.369007,1267980.000000,0.000000,-1.206644,49.488989,0.126140,,3.555413,,,,,2245.652000,,,16.500000,53.799999,1.412958,,0.913347,10.777000,7768.142242,68.596439,34054.000000,14.715000,0.252610,,7.200000,8.116304,6431.005105,,6.060390,0.000000,,,65.277915,,0.926772
Trinidad & Tob.,TTO,2001,7.290000,6.520000,8.980000,8.110000,6.870000,10.000000,0.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,4.000000,7.000000,5.000000,5.000000,8.000000,7.000000,10.000000,7.050000,6.650000,9.030000,7.020000,7.590000,10.000000,10.000000,0.000000,6431.005105,1272383.000000,0.000000,-1.359654,47.071461,0.117620,,5.536653,,,,,1449.429000,,0.662255,15.666667,54.599998,1.339242,22.121366,3.226377,10.597000,8639.907166,68.648951,34714.000000,14.731000,0.346644,,7.800000,8.024971,6935.679880,,6.435710,0.000000,,,48.871109,,0.254848
Trinidad & Tob.,TTO,2002,7.440000,6.530000,8.810000,7.840000,7.080000,10.000000,0.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,4.000000,7.000000,5.000000,5.000000,8.000000,7.000000,10.000000,7.290000,6.520000,8.980000,8.110000,6.870000,10.000000,10.000000,0.000000,6935.679880,1277840.000000,0.000000,-6.714456,44.821308,0.129330,,4.139395,,,,,1669.302000,,0.868982,12.479167,54.900002,1.460778,20.455498,1.993366,10.419000,9361.363708,68.710439,36685.000000,14.808000,0.427963,,6.900000,7.560720,7049.610061,,8.703320,0.000000,,,60.083731,,0.227898
Trinidad & Tob.,TTO,2003,7.240000,5.400000,8.970000,7.800000,6.980000,10.000000,0.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,4.000000,7.000000,5.000000,5.000000,8.000000,7.000000,10.000000,7.440000,6.530000,8.810000,7.840000,7.080000,10.000000,10.000000,0.000000,7049.610061,1284052.000000,0.000000,-2.258476,52.967067,0.113250,,3.813487,,,,,1532.721000,,1.350307,11.166667,55.900002,0.986730,21.301550,0.244691,10.244000,10414.179488,68.784268,41272.000000,14.920000,0.484955,,5.900000,4.167721,8804.518666,,8.778080,0.000000,,,61.892351,,0.286991
Trinidad & Tob.,TTO,2004,7.600000,4.540000,8.970000,7.730000,7.710000,10.000000,0.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,4.000000,7.000000,5.000000,5.000000,8.000000,7.000000,10.000000,7.240000,5.400000,8.970000,7.800000,6.980000,10.000000,10.000000,0.000000,8804.518666,1290535.000000,0.000000,-1.402519,55.167034,0.114960,,3.722490,,,,,1573.333000,,2.526452,9.312500,58.299999,0.951403,22.025176,1.148718,10.072000,10872.683809,68.871829,42322.000000,15.044000,0.503616,,4.600000,7.936538,10290.463420,72.655632,11.952710,0.000000,,,60.206848,,0.455019
Trinidad & Tob.,TTO,2005,7.450000,4.480000,8.580000,7.740000,7.340000,10.000000,0.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,4.000000,7.000000,5.000000,5.000000,8.000000,7.000000,10.000000,7.600000,4.540000,8.970000,7.730000,7.710000,10.000000,10.000000,0.000000,10290.463420,1296933.000000,0.000000,-1.526679,60.329707,0.093960,9.000000,6.885944,,,,,1555.152000,,2.700048,9.104167,59.500000,0.489236,26.378697,1.347062,9.902000,12423.434364,68.979049,43689.000000,15.157000,0.494539,74.000000,4.300000,14.441039,12323.138200,,,0.000000,,,70.197615,,0.497927
Trinidad & Tob.,TTO,2006,7.630000,4.460000,8.530000,7.810000,7.680000,10.000000,0.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,4.000000,7.000000,5.000000,5.000000,8.000000,7.000000,10.000000,7.450000,4.480000,8.580000,7.740000,7.340000,10.000000,10.000000,0.000000,12323.138200,1303141.000000,0.000000,10.605146,61.264204,0.055260,9.000000,8.316729,,,,,1478.416000,,2.132115,10.917500,60.500000,0.570768,30.257609,1.030194,9.735000,13794.393700,69.108341,48944.000000,15.244000,0.477526,41.000000,4.400000,7.950076,14095.985960,,,0.000000,,,76.455480,,0.651279
Trinidad & Tob.,TTO,2007,7.760000,4.340000,8.730000,7.750000,7.630000,10.000000,0.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,4.000000,7.000000,5.000000,5.000000,8.000000,7.000000,10.000000,7.630000,4.460000,8.530000,7.810000,7.680000,10.000000,10.000000,0.000000,14095.985960,1309260.000000,0.000000,15.886837,62.069778,0.045890,9.000000,7.889358,,,,,1673.819000,,2.351558,11.750000,60.799999,0.386725,25.995195,1.563354,9.571000,14601.846081,69.259659,50993.000000,15.299000,0.468459,41.000000,3.800000,6.209796,16530.240790,,,0.000000,,,66.075853,,0.047295
Trinidad & Tob.,TTO,2008,7.420000,4.670000,8.480000,7.720000,7.370000,10.000000,0.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,4.000000,7.000000,5.000000,5.000000,8.000000,7.000000,10.000000,7.760000,4.340000,8.730000,7.750000,7.630000,10.000000,10.000000,0.000000,16530.240790,1315372.000000,0.000000,7.062641,66.219871,0.030720,9.000000,12.048497,,,,,1724.456000,,1.888220,12.437500,61.299999,0.378497,29.488439,0.748552,9.408000,14112.697397,69.428927,51858.000000,15.317000,0.465742,41.000000,3.800000,13.206925,21188.094390,,,0.000000,,,69.970766,,0.880295
Trinidad & Tob.,TTO,2009,7.160000,4.830000,8.060000,7.680000,7.560000,10.000000,0.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,4.000000,7.000000,5.000000,5.000000,8.000000,7.000000,10.000000,7.420000,4.670000,8.480000,7.720000,7.370000,10.000000,10.000000,0.000000,21188.094390,1321624.000000,0.000000,5.175451,55.491071,0.056650,9.000000,6.971371,,,,,1657.469000,,2.188209,11.937500,60.099998,0.621696,26.827450,0.243316,9.249000,14198.869724,69.610585,50356.000000,15.286000,0.474177,41.000000,,4.754356,14508.789810,,,0.000000,,,78.995722,,0.110105
Trinidad & Tob.,TTO,2010,6.960000,4.560000,8.060000,7.640000,7.600000,10.000000,0.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,4.000000,7.000000,5.000000,5.000000,8.000000,7.000000,10.000000,7.160000,4.830000,8.060000,7.680000,7.560000,10.000000,10.000000,0.000000,14508.789810,1328095.000000,0.000000,3.260309,62.724702,0.051370,8.000000,10.547389,,,,,1656.830000,,2.103261,9.282500,60.000000,0.651934,27.641678,0.100110,9.092000,15102.089835,69.797561,51008.000000,15.199000,0.488430,40.000000,,3.390302,15840.407260,,,0.000000,13.400000,,66.122752,,0.539807
Trinidad & Tob.,TTO,2011,6.850000,4.720000,8.200000,7.630000,7.480000,10.000000,0.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,4.000000,7.000000,5.000000,5.000000,8.000000,7.000000,10.000000,6.960000,4.560000,8.060000,7.640000,7.600000,10.000000,10.000000,0.000000,15840.407260,1334790.000000,0.000000,0.000000,61.418100,0.043480,8.000000,5.099366,,,,,1633.414000,,,7.969167,60.900002,0.550113,,,8.937000,14779.577312,69.980317,49269.000000,15.048000,0.502839,40.000000,,-4.389750,18287.402470,,,0.000000,,,,,0.533823
Trinidad & Tob.,TTO,2012,6.960000,4.750000,7.670000,7.670000,7.370000,10.000000,0.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,4.000000,7.000000,5.000000,5.000000,8.000000,7.000000,10.000000,6.850000,4.720000,8.200000,7.630000,7.480000,10.000000,10.000000,0.000000,18287.402470,1341579.000000,0.000000,0.000000,57.397307,0.048560,8.000000,9.268580,,,,,1471.702000,,,7.708333,60.799999,0.616822,,,8.795000,14331.718818,70.151390,49153.000000,14.842000,0.507330,40.000000,,-0.093424,18322.323800,,,0.000000,,,,,0.955476
Trinidad & Tob.,TTO,2013,7.010000,4.610000,8.220000,7.930000,7.610000,10.000000,0.000000,0.000000,0.000000,10.000000,0.000000,3.000000,3.000000,4.000000,7.000000,5.000000,5.000000,8.000000,7.000000,10.000000,6.960000,4.750000,7.670000,7.670000,7.370000,10.000000,10.000000,0.000000,18322.323800,1348240.000000,0.000000,0.000000,56.526123,,7.000000,5.199817,,,,,1627.592000,,,7.500000,61.799999,0.615597,,,8.666000,,70.305293,47542.000000,14.590000,0.495276,35.500000,,0.006760,20217.078330,,,0.000000,,,,,0.690962
Tunisia,TUN,1970,4.890000,3.760000,6.880000,2.510000,4.800000,-8.000000,0.000000,0.000000,0.000000,0.000000,8.000000,2.000000,1.000000,4.000000,2.000000,4.000000,1.000000,3.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5127000.000000,2.588258,22.010923,23.805879,,,,,,,,553.469000,,,,,19.703001,,,43.482000,,51.142732,,40.908000,1.885998,,,10.409729,280.717397,,,0.000000,,,27.225523,,0.995895
Tunisia,TUN,1975,5.190000,3.330000,6.050000,3.560000,4.880000,-9.000000,0.000000,0.000000,0.000000,0.000000,9.000000,2.000000,1.000000,4.000000,1.000000,4.000000,1.000000,3.000000,1.000000,1.000000,4.890000,3.760000,6.880000,2.510000,4.800000,-8.000000,0.000000,8.000000,280.717397,5611000.000000,0.000000,38.187489,29.394531,,,,,,,,931.550000,,,,,20.950521,,,47.588000,387.323828,56.795024,,37.594000,2.112297,,,-0.654644,771.508341,,2.698210,0.000000,,,43.595911,,0.999418
Tunisia,TUN,1980,4.190000,4.920000,6.180000,3.590000,4.700000,-9.000000,0.000000,0.000000,0.000000,0.000000,9.000000,2.000000,1.000000,4.000000,1.000000,4.000000,1.000000,3.000000,1.000000,1.000000,5.190000,3.330000,6.050000,3.560000,4.880000,-9.000000,0.000000,9.000000,771.508341,6384000.000000,0.000000,37.669173,35.948566,,,,,,,,915.545000,16.304367,,7.250000,,16.327796,,,50.569000,511.895207,62.024512,11785.000000,36.130000,2.671812,,33.400002,6.440474,1369.526112,21.838360,4.949260,0.000000,,,52.488279,,0.219245
Tunisia,TUN,1985,3.860000,3.520000,6.500000,3.590000,4.960000,-8.000000,0.000000,0.000000,0.000000,0.000000,8.000000,2.000000,1.000000,4.000000,1.000000,4.000000,2.000000,3.000000,1.000000,2.000000,4.190000,4.920000,6.180000,3.590000,4.700000,-9.000000,0.000000,9.000000,1369.526112,7260361.000000,0.000000,22.095320,37.492454,,,7.254362,,,,34.080000,1084.798000,27.537256,,9.625000,,18.109876,,,53.839000,573.265710,65.867683,12673.000000,32.032000,3.045923,,,4.681917,1158.370188,32.636640,5.296800,0.000000,,,42.183189,,0.858477
Tunisia,TUN,1990,5.810000,3.500000,6.980000,5.040000,5.570000,-5.000000,0.000000,0.000000,0.000000,0.000000,5.000000,2.000000,1.000000,4.000000,3.000000,3.000000,2.000000,3.000000,3.000000,3.000000,3.860000,3.520000,6.500000,3.590000,4.960000,-8.000000,0.000000,8.000000,1158.370188,8154400.000000,21.586628,48.138428,33.605925,,,6.545293,,,,30.690000,1144.598000,27.009175,6.618429,,,17.735475,19.953401,2.120814,57.946000,606.564309,70.307317,13406.000000,25.200000,2.429274,,,0.072159,1507.231456,,7.892780,0.000000,,,17.276657,,0.427957
Tunisia,TUN,1995,4.560000,6.290000,7.020000,5.470000,5.590000,-3.000000,0.000000,0.000000,0.000000,1.000000,4.000000,2.000000,1.000000,4.000000,3.000000,3.000000,3.000000,3.000000,3.000000,6.000000,5.810000,3.500000,6.980000,5.040000,5.570000,-5.000000,0.000000,5.000000,1507.231456,8957500.000000,32.709908,8.305889,33.719022,,,6.244150,,,,31.750000,1112.049000,18.272251,6.702629,,41.500000,13.038506,20.485814,1.608998,61.474000,647.984706,71.353659,14238.000000,20.800000,1.936577,,,2.189829,2012.936266,,12.336490,0.000000,,,8.469410,,0.674433
Tunisia,TUN,2000,5.280000,7.330000,7.050000,5.860000,5.310000,-3.000000,0.000000,0.000000,0.000000,1.000000,4.000000,2.000000,1.000000,4.000000,3.000000,3.000000,3.000000,3.000000,3.000000,6.000000,4.560000,6.290000,7.020000,5.470000,5.590000,-3.000000,1.000000,4.000000,2012.936266,9552500.000000,8.044910,23.211725,30.188527,0.414500,,2.962308,,,,31.570000,977.124000,21.938094,6.186351,,40.200001,11.333926,19.292434,3.427069,63.432000,764.816540,72.600000,16049.000000,17.100000,1.016402,,,4.783763,2247.912995,,18.832661,0.000000,,,12.088516,,0.193596
Tunisia,TUN,2001,5.270000,6.950000,7.130000,5.960000,6.110000,-3.000000,0.000000,0.000000,0.000000,1.000000,4.000000,2.000000,1.000000,4.000000,3.000000,3.000000,3.000000,3.000000,3.000000,6.000000,5.280000,7.330000,7.050000,5.860000,5.310000,-3.000000,1.000000,4.000000,2247.912995,9650600.000000,4.459205,37.857750,30.047520,0.481940,,1.983333,,,,,1711.701000,14.314153,6.125452,,40.200001,10.678953,19.597436,3.313574,63.818000,799.030734,72.848780,16321.000000,16.900000,1.021719,,,6.054634,2286.500460,,21.200270,0.000000,,,9.238730,,0.763580
Tunisia,TUN,2002,5.310000,6.540000,7.180000,6.120000,6.800000,-4.000000,0.000000,0.000000,0.000000,1.000000,5.000000,2.000000,1.000000,4.000000,2.000000,3.000000,3.000000,3.000000,2.000000,6.000000,5.270000,6.950000,7.130000,5.960000,6.110000,-3.000000,1.000000,4.000000,2286.500460,9748900.000000,4.775308,22.655889,29.848034,0.537970,,2.721033,,,,,1248.883000,15.365495,5.815000,,39.799999,9.325974,19.540506,3.708762,64.202000,801.489194,73.000000,16231.000000,16.700000,1.013437,,,4.709860,2373.836478,,22.727270,0.000000,,,9.364940,,0.496314
Tunisia,TUN,2003,5.170000,6.590000,7.280000,6.080000,6.880000,-4.000000,0.000000,0.000000,0.000000,1.000000,5.000000,2.000000,1.000000,4.000000,2.000000,3.000000,3.000000,3.000000,2.000000,6.000000,5.310000,6.540000,7.180000,6.120000,6.800000,-4.000000,1.000000,5.000000,2373.836478,9839800.000000,5.171243,30.464034,28.225570,0.650210,10.000000,2.712592,,,,,1792.554000,14.514463,5.849055,,39.900002,10.381140,18.745212,3.805322,64.585000,815.828066,73.051220,16543.000000,17.100000,0.928093,11.000000,,3.796184,2790.004368,,,0.000000,,,10.019777,,0.543765
Tunisia,TUN,2004,5.180000,6.490000,7.260000,6.270000,7.170000,-4.000000,0.000000,0.000000,0.000000,1.000000,5.000000,2.000000,1.000000,4.000000,2.000000,3.000000,3.000000,3.000000,2.000000,6.000000,5.170000,6.590000,7.280000,6.080000,6.880000,-4.000000,1.000000,5.000000,2790.004368,9932400.000000,5.354194,35.470782,28.330157,0.731230,10.000000,3.632280,,,,,1307.933000,15.346507,5.532025,,40.000000,11.005614,18.672146,5.023152,64.929000,852.033043,73.302439,18121.000000,16.800000,0.936676,11.000000,,1.322564,3139.537202,,,0.000000,,,9.587843,,0.054291
